44720800000,3,"WARD NO-08, BETAGI PAURASAVA",44700000000
44720900000,3,"WARD NO-09, BETAGI PAURASAVA",44700000000
48500000000,2,PATHARGHATA,40000000000
48511100000,3,CHAR DUANTI,48500000000
48512300000,3,KAKCHIRA,48500000000
48513500000,3,KALMEGHA,48500000000
48514700000,3,KANTHALTALI,48500000000
48515900000,3,NACHNA PARA,48500000000
48517100000,3,PATHARGHATA,48500000000
48518300000,3,RAIHANPUR,48500000000
48520100000,3,"WARD NO-01, PATHARGHATA PAURASAVA",48500000000
48520200000,3,"WARD NO-02, PATHARGHATA PAURASAVA",48500000000
48520300000,3,"WARD NO-03, PATHARGHATA PAURASAVA",48500000000
48520400000,3,"WARD NO-04, PATHARGHATA PAURASAVA",48500000000
48520500000,3,"WARD NO-05, PATHARGHATA PAURASAVA",48500000000
48520600000,3,"WARD NO-06, PATHARGHATA PAURASAVA",48500000000
48520700000,3,"WARD NO-07, PATHARGHATA PAURASAVA",48500000000
48520800000,3,"WARD NO-08, PATHARGHATA PAURASAVA",48500000000
48520900000,3,"WARD NO-09, PATHARGHATA PAURASAVA",48500000000
60000000000,1,BARISAL,
60200000000,2,AGAILJHARA,60000000000
60211300000,3,BAGDHA,60200000000
60211500000,3,BAKAL,60200000000
60214700000,3,GAILA,60200000000
60217900000,3,RAJIHER,60200000000
60218700000,3,RATNAPUR,60200000000
60300000000,2,BABUGANJ,60000000000
60311300000,3,AGARPUR,60300000000
60312700000,3,CHANDPASHA,60300000000
60314000000,3,DEHERGATI,60300000000
60315400000,3,KEDARPUR,60300000000
60316700000,3,MADHAB PASHA,60300000000
60318100000,3,RAHMATPUR,60300000000
60700000000,2,BAKERGANJ,60000000000
60711200000,3,BHAR PASHA,60700000000
60711300000,3,CHARADI,60700000000
60712000000,3,CHAR AMADDI,60700000000
60712700000,3,DARIAL,60700000000
60713300000,3,DUDHAL,60700000000
60714000000,3,DURGA PASHA,60700000000
60714700000,3,FARIDPUR,60700000000
60715400000,3,GARURIA,60700000000
60716100000,3,KABAI,60700000000
60716700000,3,KALASKATI,60700000000
60717400000,3,NALUA,60700000000
60718100000,3,NIAMATI,60700000000
60718800000,3,PADRI SHIBPUR,60700000000
60719400000,3,RANGASREE,60700000000
60720100000,3,"WARD NO-01, BAKERGANJ PAURASAVA",60700000000
60720200000,3,"WARD NO-02, BAKERGANJ PAURASAVA",60700000000
60720300000,3,"WARD NO-03, BAKERGANJ PAURASAVA",60700000000
60720400000,3,"WARD NO-04, BAKERGANJ PAURASAVA",60700000000
60720500000,3,"WARD NO-05, BAKERGANJ PAURASAVA",60700000000
60720600000,3,"WARD NO-06, BAKERGANJ PAURASAVA",60700000000
60720700000,3,"WARD NO-07, BAKERGANJ PAURASAVA",60700000000
60720800000,3,"WARD NO-08, BAKERGANJ PAURASAVA",60700000000
60720900000,3,"WARD NO-09, BAKERGANJ PAURASAVA",60700000000
61000000000,2,BANARI PARA,60000000000
61011000000,3,BANARIPARA,61000000000
61012100000,3,BAISARI,61000000000
61013100000,3,BISARKANDI,61000000000
61014200000,3,CHAKHAR,61000000000
61015200000,3,ILUHAR,61000000000
61016300000,3,SALIA BAKPUR,61000000000
61017300000,3,SAIDKATI,61000000000
61018400000,3,UDAYKATI,61000000000
61020100000,3,"WARD NO-01, BANARI PARA PAURASAVA",61000000000
61020200000,3,"WARD NO-02, BANARI PARA PAURASAVA",61000000000
61020300000,3,"WARD NO-03, BANARI PARA PAURASAVA",61000000000
61020400000,3,"WARD NO-04, BANARI PARA PAURASAVA",61000000000
61020500000,3,"WARD NO-05, BANARI PARA PAURASAVA",61000000000
61020600000,3,"WARD NO-06, BANARI PARA PAURASAVA",61000000000
61020700000,3,"WARD NO-07, BANARI PARA PAURASAVA",61000000000
61020800000,3,"WARD NO-08, BANARI PARA PAURASAVA",61000000000
61020900000,3,"WARD NO-09, BANARI PARA PAURASAVA",61000000000
63200000000,2,GAURNADI,60000000000
63212300000,3,BARTHI,63200000000
63213100000,3,BATAJORE,63200000000
63213800000,3,CHANDSHI,63200000000
63215500000,3,KHANJAPUR,63200000000
63216300000,3,MAHILARA,63200000000
63217100000,3,NALCHIRA,63200000000
63219400000,3,SARIKAL,63200000000
63220100000,3,"WARD NO-01, GAURNADI PAURASAVA",63200000000
63220200000,3,"WARD NO-02, GAURNADI PAURASAVA",63200000000
63220300000,3,"WARD NO-03, GAURNADI PAURASAVA",63200000000
63220400000,3,"WARD NO-04, GAURNADI PAURASAVA",63200000000
63220500000,3,"WARD NO-05, GAURNADI PAURASAVA",63200000000
63220600000,3,"WARD NO-06, GAURNADI PAURASAVA",63200000000
63220700000,3,"WARD NO-07, GAURNADI PAURASAVA",63200000000
63220800000,3,"WARD NO-08, GAURNADI PAURASAVA",63200000000
63220900000,3,"WARD NO-09, GAURNADI PAURASAVA",63200000000
63600000000,2,HIZLA,60000000000
63611300000,3,BARA JALIA,63600000000
63612700000,3,DHULKHOLA,63600000000
63615400000,3,GUABARIA,63600000000
63616700000,3,HARINATHPUR,63600000000
63618100000,3,HIZLA GAURABDI,63600000000
63619400000,3,MEMANIA,63600000000
65100000000,2,BARISAL SADAR,60000000000
65113200000,3,CHANDPURA,65100000000
65113300000,3,CHANDRA MOHAN,65100000000
65113400000,3,CHAR BARIA,65100000000
65114300000,3,CHAR KOWA,65100000000
65115100000,3,CHAR MONAI,65100000000
65116000000,3,JAGUA,65100000000
65116900000,3,KASHIPUR,65100000000
65117700000,3,ROY PASHA KARAPUR,65100000000
65118600000,3,SHAYESTABAD,65100000000
65119400000,3,TUNGIBARIA,65100000000
65190100000,3,"WARD NO-01, BARISAL CITY CORP.",65100000000
65190200000,3,"WARD NO-02, BARISAL CITY CORP.",65100000000
65190300000,3,"WARD NO-03, BARISAL CITY CORP.",65100000000
65190400000,3,"WARD NO-04, BARISAL CITY CORP.",65100000000
65190500000,3,"WARD NO-05, BARISAL CITY CORP.",65100000000
65190600000,3,"WARD NO-06, BARISAL CITY CORP.",65100000000
65190700000,3,"WARD NO-07, BARISAL CITY CORP.",65100000000
65190800000,3,"WARD NO-08, BARISAL CITY CORP.",65100000000
65190900000,3,"WARD NO-09, BARISAL CITY CORP.",65100000000
65191000000,3,"WARD NO-10, BARISAL CITY CORP.",65100000000
65191100000,3,"WARD NO-11, BARISAL CITY CORP.",65100000000
65191200000,3,"WARD NO-12, BARISAL CITY CORP.",65100000000
65191300000,3,"WARD NO-13, BARISAL CITY CORP.",65100000000
65191400000,3,"WARD NO-14, BARISAL CITY CORP.",65100000000
65191500000,3,"WARD NO-15, BARISAL CITY CORP.",65100000000
65191600000,3,"WARD NO-16, BARISAL CITY CORP.",65100000000
65191700000,3,"WARD NO-17, BARISAL CITY CORP.",65100000000
65191800000,3,"WARD NO-18, BARISAL CITY CORP.",65100000000
65191900000,3,"WARD NO-19, BARISAL CITY CORP.",65100000000
65192000000,3,"WARD NO-20, BARISAL CITY CORP.",65100000000
65192100000,3,"WARD NO-21, BARISAL CITY CORP.",65100000000
65192200000,3,"WARD NO-22, BARISAL CITY CORP.",65100000000
65192300000,3,"WARD NO-23, BARISAL CITY CORP.",65100000000
65192400000,3,"WARD NO-24, BARISAL CITY CORP.",65100000000
65192500000,3,"WARD NO-25, BARISAL CITY CORP.",65100000000
65192600000,3,"WARD NO-26, BARISAL CITY CORP.",65100000000
65192700000,3,"WARD NO-27, BARISAL CITY CORP.",65100000000
65192800000,3,"WARD NO-28, BARISAL CITY CORP.",65100000000
65192900000,3,"WARD NO-29, BARISAL CITY CORP.",65100000000
65193000000,3,"WARD NO-30, BARISAL CITY CORP.",65100000000
66200000000,2,MHENDIGANJ,60000000000
66211300000,3,ALIMABAD,66200000000
66211500000,3,ANDHAR MANIK,66200000000
66212300000,3,BHASAN CHAR,66200000000
66213100000,3,BIDYANANDAPUR,66200000000
66213900000,3,CHANDPUR,66200000000
66214000000,3,GOBINDAPUR,66200000000
66214700000,3,CHAR EKKARIA,66200000000
66215500000,3,CHAR GOPALPUR,66200000000
66216300000,3,DARI CHAR KHAJURIA,66200000000
66217100000,3,JANGALIA,66200000000
66217900000,3,LATA,66200000000
66218700000,3,MEHENDIGANJ,66200000000
66219400000,3,ULANIA,66200000000
66220100000,3,"WARD NO-01, MHENDIGANJ PAURASAVA",66200000000
66220200000,3,"WARD NO-02, MHENDIGANJ PAURASAVA",66200000000
66220300000,3,"WARD NO-03, MHENDIGANJ PAURASAVA",66200000000
66220400000,3,"WARD NO-04, MHENDIGANJ PAURASAVA",66200000000
66220500000,3,"WARD NO-05, MHENDIGANJ PAURASAVA",66200000000
66220600000,3,"WARD NO-06, MHENDIGANJ PAURASAVA",66200000000
66220700000,3,"WARD NO-07, MHENDIGANJ PAURASAVA",66200000000
66220800000,3,"WARD NO-08, MHENDIGANJ PAURASAVA",66200000000
66220900000,3,"WARD NO-09, MHENDIGANJ PAURASAVA",66200000000
66900000000,2,MULADI,60000000000
66911100000,3,BATAMARA,66900000000
66912300000,3,CHAR KALEKHAN,66900000000
66913500000,3,GACHHUA,66900000000
66914700000,3,KAZIR CHAR,66900000000
66915900000,3,MULADI,66900000000
66917100000,3,NAZIRPUR,66900000000
66918300000,3,SAFIPUR,66900000000
66920100000,3,"WARD NO-01, MULADI PAURASHAVA",66900000000
66920200000,3,"WARD NO-02, MULADI PAURASHAVA",66900000000
66920300000,3,"WARD NO-03, MULADI PAURASHAVA",66900000000
66920400000,3,"WARD NO-04, MULADI PAURASHAVA",66900000000
66920500000,3,"WARD NO-05, MULADI PAURASHAVA",66900000000
66920600000,3,"WARD NO-06, MULADI PAURASHAVA",66900000000
66920700000,3,"WARD NO-07, MULADI PAURASHAVA",66900000000
66920800000,3,"WARD NO-08, MULADI PAURASHAVA",66900000000
66920900000,3,"WARD NO-09, MULADI PAURASHAVA",66900000000
69400000000,2,WAZIRPUR,60000000000
69411000000,3,BAMRAIL,69400000000
69412100000,3,BARA KOTHA,69400000000
69413100000,3,GUTHIA,69400000000
69414200000,3,HARTA,69400000000
69415200000,3,JALLA,69400000000
69416300000,3,OTRA,69400000000
69417300000,3,SATLA,69400000000
69418400000,3,WAZIRPUR-SHIKARPUR,69400000000
69419400000,3,SHOLAK,69400000000
90000000000,1,BHOLA,
91800000000,2,BHOLA SADAR,90000000000
91811200000,3,ALINAGAR,91800000000
91811400000,3,BAPTA,91800000000
91812100000,3,CHAR SAMAIA,91800000000
91812900000,3,CHAR SHIBPUR,91800000000
91813600000,3,DHANIA,91800000000
91815100000,3,ILLISHA,91800000000
91815500000,3,PASCHIM ILISHA,91800000000
91815800000,3,KACHIA,91800000000
91816500000,3,UTTAR DIGHALDI,91800000000
91817300000,3,RAJAPUR,91800000000
91818000000,3,DAKSHIN DIGHALDI,91800000000
91818700000,3,BHEDARIA,91800000000
91819400000,3,BHELU MIAH,91800000000
91820100000,3,"WARD NO-01, BHOLA PAURASAVA",91800000000
91820200000,3,"WARD NO-02, BHOLA PAURASAVA",91800000000
91820300000,3,"WARD NO-03, BHOLA PAURASAVA",91800000000
